"entry_number";"bio1";"bio10";"bio11";"bio12";"bio13";"bio14";"bio15";"bio16";"bio17";"bio18";"bio19";"bio2";"bio(ad)20";"bio(ad)21";"bio(ad)22";"bio(ad)23";"bio(ad)24";"bio(ad)25";"bio(ad)26";"bio(ad)27";"bio3";"bio4";"bio5";"bio6";"bio7";"bio8";"bio9";"cum_ws";"dgrb";"dgre";"daily_ws";"dtr_au";"dtr_sp";"dtr_su";"dtr_wi";"dwsb";"dwse";"bd_subsoil";"bd_topsoil";"cf_subsoil";"cf_topsoil";"clay_subsoil";"clay_topsoil";"oc_subsoil";"oc_topsoil";"root_soil";"sand_subsoil";"sand_topsoil";"silt_subsoil";"silt_topsoil";"tawc_soil";"etp_au";"etp_sp";"etp_su";"etp_wi";"fd_an";"id_an";"laut";"lmgr";"lmts";"lmws";"lspring";"lvr";"ph_soil";"pr_au";"pr_etp_au";"pr_etp_sp";"pr_etp_su";"pr_etp_wi";"pr_sp";"pr_su";"pr_wi";"r01mm_au";"r01mm_sp";"r01mm_su";"r01mm_wi";"rx1day_au";"rx1day_sp";"rx1day_su";"rx1day_wi";"sdii_au";"sdii_sp";"sdii_su";"sdii_wi";"sis_au";"sis_sp";"sis_su";"sis_wi";"staut";"stspring";"su_an";"tas_au";"tas_sp";"tas_su";"tas_wi";"tasmax_au";"tasmax_sp";"tasmax_su";"tasmax_wi";"tasmin_au";"tasmin_sp";"tasmin_su";"tasmin_wi";"tnn_au";"tnn_sp";"tnn_su";"tnn_wi";"tr_an";"txx_au";"txx_sp";"txx_su";"txx_wi"
199;15,4654418110093;22,6117423317649;9,14269452913845;658,72268101573;57,9713535308838;2,50504669547082;1621,2853091087;288,458030700683;34,3605605065823;34,3605605065823;159,980184316635;9,58826757793699;105,953671884227;-398,617180154308;-398,617180154308;59,8672097990972;182,504358816457;432,97774066089;432,97774066089;100,112974517538;40,5520018128768;520,601083928788;28,5654818448154;4,92110635336346;23,6443754914519;16,0879468777479;22,6117423317649;-6369,48999;1;350;-43,92751717;9,35026834331034;9,81152229804496;10,3734597540521;8,81571355712362;138;283;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;182,504358816457;279,919062279593;502,052399138352;113,448713594449;5,31818182766438;0;67;350;0;146;137;5;5,29234313964844;288,458030700683;105,953671884227;-150,00243475331;-453,429088959833;78,2759990157952;129,916627526283;48,6233101785184;191,724712610244;21,6818177700043;14,7272726297379;7,54545441269874;20,7727272510529;25,2709465026855;14,1569128036499;9,01939010620117;19,8877506256104;12,0051102638245;7,75142335891724;5,06033720288958;8,60706118174962;130,166666666667;230;296,571428571429;90,5714285714286;917,9498776;1519,462588;98,8571412675083;16,0879468777479;14,1913738894773;22,1891352920674;9,30023077691718;25,5111013040914;23,3412862406149;28,6165254667208;15,0306891305106;7,70291052483895;6,05303166377082;14,4352677976931;4,6005690339324;3,57707852450286;2,41929709694605;11,5220164905895;0,907490955699597;8,63636372983455;28,5332469593395;27,7187813498757;32,5947398792614;18,1495078346946
210;9,68421364789641;16,8413275252173;2,83195338751505;884,175404310226;47,1369066238403;16,633139371872;727,466062369683;240,572438716888;147,949470996857;233,300686836243;208,769763946533;8,17248150459972;31,5122833112616;-21,915273841003;-24,9571769113666;189,192426132688;209,060155405627;169,86474483786;258,257863747609;19,5773378138448;33,6585687861322;540,795048600682;23,5087651240361;-0,771772638956683;24,2805377629928;15,7340839006168;9,70176096334087;0;57;294;0;7,30269474178166;9,7646071363837;10,2079677404853;5,51784766674337;NA;NA;1,63999998569489;1,70000004768372;8;10;7;5;0,300000011920929;0,699999988079071;70;82;86;11;9;81,7042007446289;80,4110753154745;169,86474483786;301,972168851208;27,0392978368266;64,8181824833155;11,61904771626;63;238;0;0;175;11;5,03072452545166;225,747538328171;145,336463012696;-21,915273841003;-35,9356092694518;217,402537566616;147,949470996857;266,036559581757;244,441835403442;38,2272725105286;27,8636362552643;40,7272729873657;43,0909090042114;15,4170446395874;12,3628959655762;15,4088478088379;12,9852361679077;5,49550843238831;4,99631913503011;6,28071928024292;5,10858406339373;66,8333333333333;166,333333333333;193,857142857143;34,7142857142857;839,1804835;2168,527822;22,8571429401636;9,35742316968515;9,70176096334087;16,5472166638206;3,08627620005802;18,7435295204064;18,6651149997464;23,5087651240361;7,88605790571735;1,46789505203051;1,97571201076758;9,37597016173526;-0,771772638956683;-3,02674088911574;-2,52838883833449;5,07022455388852;-6,82305270108307;0;23,2792588667436;24,9306205055931;29,5101118607955;11,87329046076
211;9,88608916495748;17,0393583355528;2,92881591626234;870,748385190964;43,8631000518799;18,5926535129548;619,114278312637;234,449771881103;154,179254770279;230,44348859787;201,788304567337;8,16615495151414;21,7714276282817;-20,654845895146;-32,8837710077113;181,359487175006;212,678344252822;174,834100665425;263,327259605581;20,4288173923309;34,079733169493;544,910732381839;23,5181819767147;-0,443727909434903;23,9619098861496;15,8612018998051;10,0641713394231;-46,58678113;57;294;-1,164669528;7,28889973958333;9,87876190251602;10,2460283127256;5,37026581395609;222;234;1,70000004768372;1,73000001907349;3;2;5;4;0,910000026226044;1,97000002861023;50;85;86;10;10;67,9243125915527;82,5480986469993;174,834100665425;308,050913248743;28,5190514302308;61,0909090340138;11,4761905968189;60;238;0;13;165;10;4,25352954864502;214,623615503311;132,075516856312;-20,654845895146;-43,2369450671332;208,612495305533;154,179254770279;264,81396818161;237,131546735764;36,4545454978943;27,6363635063171;39,3181819915771;41,4999995231628;15,0310707092285;11,8919801712036;16,2047367095947;12,9017848968506;5,29694883028666;5,36498689651489;6,52726977212088;5,0924688066755;68,8333333333333;167,5;196,857142857143;36,5714285714286;810,1334625;2046,51313;23,9047619849443;9,46803261232584;10,0641713394231;16,7668000937835;3,21107056027369;18,7499057125736;19,0278730912642;23,5181819767147;8,15580476042514;1,78506860113765;2,27701958990719;9,79453816599662;-0,443727909434903;-2,55385159579188;-2,11089727228336;5,47985923073511;-6,22920976118606;0;23,1643157958985;24,8767847234553;29,1499822443182;12,2295485063033
214;9,69118974471627;16,7707064145572;2,93486729218677;896,71128320694;51,7464547157288;18,1512298583984;797,233787971641;256,994343280792;145,589467048645;244,927768707276;199,598301887512;7,7261462622867;46,9822626547383;-25,9519823834798;-14,5029591832841;179,394232114598;210,012080626054;171,541449432125;259,43072789056;20,2040697729141;32,6164620852779;533,750410547065;23,0643182135248;-0,623555235429221;23,687873448954;15,7507192834632;9,59104160457465;0;57;294;0;6,95826833485525;9,15731842899736;9,48813201677821;5,39562258841303;NA;NA;1,24000000953674;1,24000000953674;3;4;47;49;0,550000011920928;1,19000005722046;70;21;19;32;32;122,227527618408;80,856129969313;171,541449432125;303,449459219908;27,996223481696;61,363636597991;10,9047619253397;63;238;0;0;175;10;5,68347644805908;239,870306491852;159,014176522539;-25,9519823834798;-25,528121615385;205,333948580224;145,589467048645;277,921337604523;233,33017206192;39,31818151474;27,1818180084229;40,6818180084229;41,9090914726258;15,6898412704468;11,5181760787964;15,2839698791504;12,4056453704834;5,63837957382202;4,97222248713175;6,40241915839059;5,03915364401681;66,5;169,666666666667;195,857142857143;35,1428571428571;846,0290275;2150,976508;18,6666666120291;9,47673289641675;9,59104160457465;16,4695917217984;3,18244918629797;18,5435022527521;18,1791546710126;23,0643182135248;7,78336031034397;1,68341732272856;2,15879211425784;9,61039906291221;-0,623555235429221;-2,5398370916193;-2,11054770729756;5,39560019753198;-6,38959766734728;0;22,87685546875;24,3442224675959;28,9060857599432;11,5774932861328
215;10,2359383067012;17,5843883266697;3,07281773692432;842,446929693222;42,0248866081238;18,2871441841126;599,760271081993;221,812530040741;158,226300001144;210,38778424263;198,122985363007;8,48841147319579;2,37895702077204;-24,451069093302;-75,108480487551;176,549312964804;219,433573019969;182,677369094446;285,496264730181;21,5736723982031;34,3782831070152;559,40993197252;24,4491916408787;-0,242010787039069;24,6912024279178;16,284095737738;10,5249735580378;-553,3591361;57;294;-10,85017914;7,50109017772592;10,2593961608358;10,670578441726;5,63453302566255;198;249;1,70000004768372;1,74000000953674;10;10;5;4;0,879999995231628;2,41000008583069;130;89;90;6;6;110,242816925049;86,3830222959642;182,677369094446;317,909981126909;30,3575817284202;60,8181822001934;9,6190478950739;45;238;0;52;141;10;4,70429801940917;204,370396852493;117,987374556529;-24,451069093302;-70,0572773171709;201,639947301426;158,226300001144;247,852703809738;231,997529029846;33,9545454978943;28,7727274894714;38,1363639831543;41,0454540252686;16,2489204406738;12,7929372787476;17,0572700500488;13,5909585952759;5,66676807403564;5,19933978716532;6,26703711918422;5,09034497397286;71,5;171,333333333333;200,285714285714;38;584,8633798;1681,163616;30,7142856344581;9,70398025842974;10,5249735580378;17,294560558765;3,38553559486708;19,2467445670785;19,8340888481636;24,4491916408787;8,71718234768164;1,82761882435194;2,32149757286173;10,2121549730177;-0,242010787039069;-2,77170548872512;-2,62156871448861;5,70684342817829;-6,25940413041546;0,0454545468091965;23,720810768821;25,5450309059837;30,1662841796875;13,1085698908026
216;10,593209307185;18,0028915471329;3,36519188296058;819,383897781372;43,6163091659545;22,3218410015107;570,810020317438;215,092249393463;158,686332225799;205,946215629577;197,784976243973;7,60737842733845;-13,4046504017595;-26,5024491269869;-74,5692625587638;173,661315839967;228,496899795223;185,188781352786;280,515478188341;24,1236604040056;31,3696611730536;562,780470452971;24,7767300692472;0,52597904783309;24,2507510214141;16,7450670580844;10,8438486933192;-780,4198575;57;294;-12,38761679;6,72713321834415;8,99756379560991;9,49167500002264;5,28599028955954;197;260;1,35000002384186;1,39999997615814;3;4;29;22;0,360000014305115;0,740000009536743;130;37;41;34;37;183,85652923584;92,4998566639888;185,188781352786;326,852013934742;34,1041674283154;50,3181818425655;9,33333333209156;34;238;0;64;140;10;5,0110239982605;190,241929292679;97,7420726286901;-26,5024491269868;-84,0376747738231;193,537129673659;158,686332225799;242,814339160919;227,641297101974;31,4090905189514;29,9090909957886;36,5;40,7272725105286;15,9829435348511;10,9866313934326;16,3479671478271;14,2301244735718;5,59137066205343;5,06806635856629;6,45816264833723;5,14554616383144;75,6666666666667;170,5;203,714285714286;41,8571428571429;440,7777974;1705,736164;32,8571433089674;10,1288779518821;10,8438486933192;17,6910014504626;3,67858170890928;19,3545596036044;19,8844610833503;24,7767300692472;8,93892544833099;2,51591148871882;3,44011821003706;11,2370097569057;0,461874221207282;-1,94338073730466;-1,25698908025566;7,27110789905897;-5,21161707097832;0,909090936183929;24,7427986838601;26,2677135120739;30,6809770063921;14,6620158802379
217;10,5906748136837;17,7218698344705;3,69273806182511;862,668620109558;45,6959795951844;19,874027967453;670,713354493457;227,998955488205;151,65961098671;215,573909282684;203,009057760239;8,69270833371443;194,207303006245;-32,2510227702543;-60,1670653897446;178,315337667947;33,7916524819602;183,910633756964;275,740974672429;24,693720092292;35,7500877641036;540,050297266802;24,4456500164874;0,130441642530059;24,3152083739573;5,47881226670349;10,7543727395855;-411,2658864;43;294;-9,346951964;7,84455587543966;10,3695453297008;10,513528077191;6,16158755791357;205;249;1,42999994754791;1,60000002384186;20;10;23;9;0,300000011920929;0,569999992847443;70;64;78;13;13;93,7039070129394;89,9612908852709;183,910633756964;321,506433754772;34,4475283449022;58,6818182319403;7,28571436181664;45;252;0;45;162;10;3,67380213737488;218,73134469986;128,770053814589;-32,2510227702543;-65,840805798382;202,164508121696;151,65961098671;255,66562795639;236,612036466599;35,9090909957886;29,0454545021057;38,2272725105286;41,8636364936828;14,4806823730469;11,4162607192993;16,8142623901367;14,136664390564;5,66677451133728;5,03535079956055;6,30105372837612;5,23241254261562;73;170,333333333333;201,857142857143;40,4285714285714;603,8372028;1896,157912;31,0000003166497;10,1644189083215;10,7543727395855;17,4204157303791;3,98598359366887;19,5335305350168;19,8293392032772;24,4456500164874;9,30293594954852;1,98820628376752;2,49815392432277;10,2245110251687;0,130441642530059;-3,08774275346234;-2,80720714222299;5,62947859330613;-6,63707580566404;0,0454545468091965;24,3910308837891;26,0905118075284;30,2576371626421;13,9475452769887
218;10,2847279285377;17,2531621099035;3,62955785010974;897,124290943145;51,0461349487305;20,6227734088898;856,448304560099;261,208852291107;144,439444065094;221,175385951996;211,425369262695;6,71340335931057;148,111457933853;-34,7749561976617;-46,3844365407896;188,137406057187;113,097394357254;179,214400262756;267,559822492785;23,287963205508;30,4420779414539;525,170577110028;22,6784999302456;0,625460803870022;22,0530391263756;12,04211779838;10,0512223743257;-528,8494748;57;294;-10,5769895;6,14953930346997;7,86782894712506;8,0533886769707;4,86722244281568;188;238;0,237838104367256;0,230985194444656;5;28;25;32;38,4599990844727;39,4000015258789;50;52;35;23;33;160,467224121094;85,2359155316825;179,214400262756;312,141787321537;32,0291565563479;44,8636363148689;8,00000007450581;56;238;0;51;131;10;NA;256,83517408371;171,599258552027;-34,7749561976617;-62,8874776673008;214,566206583758;144,439444065094;249,254309654236;246,595363140106;38,6363639831543;26,5454547405243;37,5000004768372;43,4999995231628;15,0771856307983;12,2085781097412;16,8278121948242;14,0678443908691;6,07866017023722;5,23579978942871;6,06873805182321;5,05938700267247;66,8333333333333;172,166666666667;199,285714285714;37,1428571428571;784,729026;1436,209141;15,809523973614;10,2827858928995;10,0512223743257;16,9229160202678;3,84835205667907;18,5176074932148;17,886147873123;22,6784999302456;7,88388917600956;2,87064464618636;3,1771058317903;10,8233404184317;0,625460803870022;-0,962511097301114;-0,899155217950972;7,35532947887076;-4,86743219549003;0,0454545468091965;22,6161757035689;23,8835873690519;28,1908868963068;11,5501925381747
219;9,84868298389896;16,7596091134208;3,27354994742216;838,4204621315;50,5307126045226;17,6296908855438;767,674662680256;238,190928936005;136,878097772598;217,223933696747;192,749187231064;7,23454504721251;126,341098851198;-39,7614568921189;-49,0813629456931;170,586652060315;111,849830084807;176,639554664717;266,30529664244;22,162535170749;31,9682898045208;520,232520224875;22,4904989663657;-0,13987973531085;22,6303787016765;11,5356158368;9,61822893547292;-611,3072957;57;294;-10,7246894;6,49000397389069;8,60234451293945;8,7948233722977;5,14004524292294;188;245;1,24000000953674;1,24000000953674;3;4;47;49;0,550000011920928;1,19000005722046;70;21;19;32;32;122,227527618408;83,8975836067135;176,639554664717;311,247990973584;30,6570449725619;54,3636360317469;9,33333350718022;49;238;0;58;131;10;5,58520984649658;233,455476760864;149,557893154151;-39,7614568921189;-67,2318319159671;193,413683567859;136,878097772598;244,016159057617;224,07072854042;38,5454549789429;25,5909090042114;38,1818180084228;40,9545454978943;15,2692804336548;13,4433107376099;15,4768228530884;12,0932912826538;5,5732045173645;5,15175127983093;5,86837795802525;4,98099538258144;68;174,833333333333;201,428571428571;36,7142857142857;645,2353599;1382,026536;14,9523809924722;9,7865864543172;9,61822893547292;16,4479805204997;3,50014308559064;18,2923100855444;17,6629843179282;22,4904989663657;7,70923033875307;2,21540925657597;2,51116630256952;9,81100973154045;-0,13987973531085;-1,8936565052379;-1,60213317871091;5,71810164018113;-5,9761163884943;0;22,2682767001066;23,5169089577415;27,9382013494318;11,1823932994496
221;7,71599031849146;16,3869511724035;0,393486066160459;569,844525098801;32,6906204223633;11,9837973117828;630,843151501577;174,982842445374;80,5009145736694;148,405873298645;129,891593456268;6,38408936695222;149,250148030969;-65,8820730956149;-132,672353122142;119,762096411207;25,7326944144049;146,382987669284;281,078226420787;10,1294970450609;26,3706276265323;618,715343943101;21,9346034458706;-2,27448803790202;24,2090914837726;4,1328078532804;6,44820137189066;-2715,281434;99;280;-22,62734529;5,22060113551813;8,23921809671245;8,20091574532645;3,97442827572702;161;281;1,37999999523163;1,38999998569489;10;6;23;21;0,430000007152557;0,649999976158142;130;34;36;43;43;183,993972778321;64,3051527488807;146,382987669284;330,841969703699;11,8343870874765;93,68181848526;23,7619049586356;0;182;0;121;62;9;4,96992635726929;163,697478294373;99,3923255454919;-65,8820730956149;-160,963598941828;143,933374381411;80,5009145736694;169,878370761871;155,767761468887;29,6363637447357;17,0454547405243;25,2727270126343;34,9090912342072;11,1642713546753;8,6196346282959;13,2982358932495;9,97922229766846;5,18425552050272;4,50458359718323;6,02384717123849;4,14705439976284;55,1666666666667;183,666666666667;220,142857142857;22,8571428571429;0;553,6150218;9,00000006332993;7,55730141643841;6,44820137189066;15,9893548827446;0,665321053084453;16,1079934256418;15,9776435356636;21,9346034458706;3,78049889106257;0,88963054310194;-1,13844434069346;9,27849146855344;-2,36129206867959;-4,33955161354756;-6,8327794855291;4,92726495916195;-9,0257199374112;0;19,0484363902699;20,8441239790483;25,4458695845171;6,84489246715201
222;7,75137109981949;13,8595017338212;2,47879429634173;2322,17316961288;133,300367355347;44,412962436676;2941,74038200437;742,552820205689;306,963484287262;398,769614219666;718,666919708252;5,28683936747558;731,843837922954;123,531096823841;201,216511005705;706,606620340829;10,7089822827349;183,432387463421;197,553103213961;12,0602993674231;28,8948382630912;446,356318516244;18,4395686954647;0,142738931829302;18,2968297636354;2,90217841369939;9,91382398068649;0;71;266;0;4,7451171875;6,24281943515266;6,06508024990669;4,15352029558605;NA;NA;1,74000000953674;1,73000001907349;4;3;4;4;0,389999985694885;2,1800000667572;130;88;87;8;9;118,942836761475;45,2867147139804;121,60097667195;236,840259695208;13,9358683151219;48,3636371642351;6,28571435809136;119;196;0;0;77;12;4,02625274658203;664,034630775452;618,747916061471;250,530945096238;212,742750501478;822,487738557437;372,131921768189;449,583010196686;836,423606872559;51,0454559326172;40,9090909957886;49,9090905189514;64,8636379241943;34,2494926452637;22,7150135040283;24,7651176452637;33,0696487426758;12,1929262479146;8,3316516081492;8,20054810387748;11,9649632317679;34,3333333333333;138,166666666667;165;12,8571428571429;1573,964191;525,0262967;2,33333339169622;7,49747322379771;7,14236398011578;13,6251278709171;2,61724718220087;14,8875851717862;14,5012554218243;18,4395686954647;5,88403354000738;2,41609285032597;1,40843065930654;9,35628037886189;0,142738931829302;-2,04468245072796;-2,80283203124998;5,92813887162644;-4,36756536310367;0;18,5439544677735;19,4835324374112;22,8210804332387;9,86222229003909
223;7,17298758554731;13,9642010709424;0,964124791584341;2659,83175420761;153,859115600586;47,4195332527161;3219,53397189733;823,635872840882;349,178903102875;518,249538421631;778,723543167114;7,04783018139494;810,42420249202;168,860301677781;320,883581020615;768,970393335469;13,2116703488619;180,318601425094;197,365957401015;9,75314983164521;31,1497043203929;509,74972810069;20,0932948521206;-2,53237795974267;22,6256728118633;2,46915049835031;9,96744613977739;0;71;266;0;6,1605272169237;8,42598091885125;8,53910894163907;5,13582475859218;NA;NA;1,74000000953674;1,73000001907349;4;3;4;4;0,389999985694885;2,1800000667572;130;88;87;8;9;118,942836761475;45,5381631921001;120,373649387957;236,140665010972;11,3286062813092;78,545454531908;16,4285715520382;119;196;0;0;77;11;4,21408700942993;772,680475234985;727,142312042885;280,220098704694;336,678203149276;902,410056438418;400,593748092651;572,818868160248;913,738662719727;51,9090900421143;39,0909090042114;51,2727270126343;61,9090909957886;41,6568260192871;28,9405574798584;31,6358871459961;43,7055931091309;13,7759613990784;9,47758316993715;10,329482623509;13,6709007535662;39,1666666666667;137,333333333333;163,571428571429;15,1428571428571;1580,856592;520,0507996;8,00000016763807;6,73056305063754;7,08404079288634;13,7173233428559;1,0841129661565;15,8816687249518;16,3857356876522;20,0932948521206;5,2280450201654;0,106383028897395;0,684132008738355;8,0023335444463;-2,53237795974267;-5,63419328169387;-3,35076821067114;3,82427229447801;-9,04400551535864;0,0454545468091965;20,2117095947266;21,6399988347834;25,080302290483;10,0072348854759
224;8,31870627115857;14,8252966810615;2,55588002528293;1116,47428941727;67,6631507873535;19,4675116539001;1337,79269285963;351,009005069733;147,977734327316;256,370573997497;282,552287340164;5,38399212926457;237,368621037958;-27,0250480884783;25,9828393830878;266,912354959848;113,640384031774;175,002782415795;230,38773461441;15,6399323803158;27,0163988900076;478,289578445086;19,1926759397829;-0,735931685476569;19,9286076252595;11,7675891628513;8,86883198791772;0;71;280;0;5,06568915296943;6,04296391144459;5,72866035702056;4,74732206789299;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;58,6278389746945;139,129658879545;273,46605785791;18,0268892261111;57,6363642513752;7,6666667163372;49;210;0;0;161;11;NA;345,400385379791;286,772546405097;18,9859192950456;7,65930668409737;313,806072094766;158,115578174591;281,125364542007;331,832961320877;40,4545459747314;26,1363632678985;36,0454540252686;46,2272729873657;21,7432155609131;14,651328086853;21,6966876983643;16,3165683746338;8,06139175097148;5,81974856058757;7,08838646752494;6,81163018090384;45,6666666666667;159,833333333333;189,285714285714;19,1428571428571;641,5212477;1737,004424;3,52380964159966;8,52646994322411;7,39803734321102;14,4974137881249;2,7510604020911;15,6189004873301;14,2944144112723;19,1926759397829;5,99514606029959;1,68686699805324;1,22659345354355;9,55625057468169;-0,735931685476569;-3,53808649236503;-2,83050592595878;6,26400840065698;-6,6866779674183;0,0454545468091965;18,7618610728871;19,7641068892046;23,9183038884943;9,28994418057531
225;8,30347397741065;16,4908641864727;0,977326070557104;693,157513141632;35,9738302230836;14,1259858608246;630,681878252358;197,852949619293;108,323664188385;182,571560144424;157,131337881088;6,75975041575246;59,8579821338901;-47,9738284584173;-97,5404298522256;144,458217396512;137,994967485403;156,297492646802;280,11198999665;12,6731204845763;27,5383936248224;601,334165664906;22,7394653320313;-1,80717492537063;24,5466402574019;12,0518491736738;7,54764587270235;-1722,328952;71;294;-17,94092659;5,51296428994183;8,27293328289345;9,08757697054097;4,2035837969665;167;263;1,37999999523163;1,39999997615814;12;9;25;22;0,370000004768372;1;70;41;42;34;36;119,32194519043;69,4682523997973;156,297492646802;329,170837416277;14,7170001577878;77,9090907424688;20,2380952611566;31;224;0;97;96;11;4,98695087432861;195,111858844757;125,64360644496;-47,9738284584172;-124,442436709032;170,276589243457;108,323664188385;204,728400707245;184,993589401245;31,0454545021057;21,1363632678986;30,1363639831543;35,2272734642029;13,6203918457031;9,02436447143555;16,7619724273682;12,6755151748657;5,97545544306437;4,72258957227071;6,32930939538138;4,75163647106716;59,8333333333333;178,166666666667;217;26,8571428571429;334,0955546;803,4472544;13,619047511369;8,17625602953364;7,54764587270235;16,1522288391453;1,21161573217768;16,8636213426466;17,117938787287;22,7394653320313;4,30938992190673;1,00103476388116;0,0162076479429003;9,70504635897552;-1,8481424108728;-4,35300015536219;-4,97679193670097;6,05107616077772;-7,61374511718748;0,181818187236786;19,6044749866833;21,6770194313743;26,2063898259943;7,64649214311082
226;8,81921716976517;16,3019268217541;1,97585129208037;799,892598748207;48,0037188529968;12,9771319627762;828,344964193026;246,889539241791;116,824532151222;196,786525011063;189,628443479538;6,45205976516058;145,139366309872;-44,485611806099;-68,4025321703453;172,146234458071;101,750172931919;161,310143957321;265,189057181408;17,4822090214672;27,874574211305;557,953435582006;22,1929169097504;-0,953839400320319;23,1467563100707;10,6062961330662;8,35454860538633;-1213,018607;57;294;-16,84748066;5,74378339759199;7,7709119887579;8,00041061429677;4,38035818228548;175;247;1,39999997615814;1,39999997615814;7;4;21;21;0,379999995231628;0,860000014305115;130;41;39;38;40;186,018428802491;72,7694589839961;161,310143957321;310,593156842442;19,9393309301001;64,2272725254297;13,380952462554;47;238;0;73;118;11;4,27820920944214;235,047479152679;162,278020168683;-44,485611806099;-85,3931143562514;202,881214028014;116,824532151222;225,200042486191;222,820544958115;37,81818151474;23,4545452594757;36,7272725105286;42,0000004768372;14,1371917724609;8,22435569763184;14,2961339950562;11,9639015197754;5,76486341158549;4,5395234823227;5,53840051378523;4,76756729398455;60,8333333333333;172,833333333333;205,142857142857;29;574,028545;1025,570473;13,7619049549103;8,71365710502065;8,35454860538633;15,9737480007873;2,15345373513455;17,4616453889129;16,8322688907772;22,1929169097504;5,38668569589592;1,29482788482272;1,29942345557277;10,2736086560534;-0,953839400320319;-3,71955372203478;-3,14682339754969;6,35233320756394;-6,19059254039415;0,0909090936183929;20,6717509876598;22,6130421031605;27,1893332741477;8,55607549493965
227;8,92244917538975;16,996829250055;1,67406931212456;624,495019197464;37,6675777435303;12,4571150541306;639,048692378326;195,129451036453;101,574328303337;195,129451036453;116,016509652138;6,46314988557077;-83,6205456551018;44,9571434187995;-83,6205456551018;99,8963899519557;278,749996691555;56,6171848845377;278,749996691555;16,1201197001821;27,0512702458378;595,262823016581;23,1084252295556;-0,783798044378084;23,8922232739337;16,996829250055;3,5071200812534;-1445,668911;57;294;-16,42805581;5,44128312280167;7,83547978586964;8,44563795949621;4,1802648366198;174;262;1,35000002384186;1,39999997615814;3;4;29;22;0,360000014305115;0,740000009536743;130;37;41;34;37;183,85652923584;76,4165299440093;164,62341477755;327,053635716438;18,5576852632987;64,4090909957886;14,3333337306976;32;238;0;89;117;11;5,46569919586182;151,011840820313;74,5953108763033;-52,5945581424561;-104,020238280296;119,863239042617;112,028856635094;223,033397436142;138,420924305916;29,4090909957886;24,22727227211;36,7727265357971;31,6363635063171;10,8642911911011;8,97854328155518;14,5027732849121;8,84286308288574;4,76021838188171;4,14582725365957;5,73185450690133;3,86296875136239;63,6666666666667;178,333333333333;211,857142857143;29,8571428571429;371,246315;1008,451515;14,5238093957305;8,83129272460939;8,23909862567854;16,6338209077909;1,87494058626704;17,7171306263317;17,4252515916701;23,1084252295556;5,26452660498683;1,59331357881623;1,04748935451758;10,4262155706232;-0,819650882869549;-2,72765197753904;-3,1990167791193;6,98508189808241;-5,61056990189984;0,227272734045982;20,9102306019176;22,5648104580966;27,2765802556818;8,87644070712005
228;8,83198596021951;16,0791691107152;2,35193488188467;729,159269690514;41,7447004318238;12,078543305397;581,361682317102;199,837077140808;118,968533158302;181,312801361084;175,807092905045;6,33140561259114;99,926521414346;-39,7477286814206;-77,4751372987573;158,160967615969;99,9105557264622;158,716261839723;258,787938659841;17,6461252890751;28,6633195352897;534,149257403157;22,0079883129566;-0,0808894417502436;22,0888777547068;10,3904208625034;8,31909642735604;-1293,335856;57;294;-14,37039841;5,28228574810606;7,59683655247543;8,39624409861379;4,08115763336918;178;268;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;71,6586679030555;158,716261839723;304,250624825428;20,1949807077652;55,2727275937796;10,0952382385731;26;238;0;91;121;11;4,83117580413818;195,64794588089;123,989277977835;-39,7477286814206;-96,8623334664802;186,959518584608;118,968533158302;207,388291358948;207,154499292374;34,3636364936829;24,3636362552643;35,4545454978943;40,4090905189514;12,4498596191406;9,62040042877197;13,7249116897583;11,4091215133667;5,25494360923767;4,48291599750519;5,48573650632586;4,5947208404541;60,3333333333333;170;201;28,2857142857143;278,3298434;1070,416591;10,2380952611566;8,62592289912238;8,31909642735604;15,7633504184589;2,51686658251782;16,9347677255606;16,8881168514103;22,0079883129566;5,60525813907774;2,05508813238765;1,68780363008576;9,84480259882942;-0,0808894417502436;-2,20202830921518;-2,32125632546163;6,23227982954548;-4,48500393954188;0;20,1908216996627;21,9322531960227;26,0851296164773;9,1734294544567
